ID,Restaurant,Address,Time,Price,District
1553,"Cơm Gà, Cháo & Gỏi Gà Ta Tường Vy - Nguyễn Văn Quá","661 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",10:00 - 21:00,20.000 - 200.000,Quận 12
1554,Làng Vòng - Bún Đậu Mắm Tôm & Bún Chả - Nguyễn Hữu Cầu,"47/5D Nguyễn Hữu Cầu, P. Trung Mỹ Tây, Quận 12, TP. HCM",11:00 - 12:30 | 13:30 - 17:30,10.000 - 70.000,Quận 12
1555,Bánh Tráng 079 - Shop Online,"265/30/10 Trường Chinh, P. Tân Thới Nhất, Quận 12, TP. HCM",09:00 - 21:00,15.000 - 25.000,Quận 12
1556,"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thị Kiểu","70 Nguyễn Thị Kiểu, Quận 12, TP. HCM",09:00 - 21:45,12.000 - 120.000,Quận 12
1557,"Bún Ngon - Bún Cá, Bún Nem & Bún Đậu Mắm Tôm","Số 32 Khu Nhà Liền Kề Chung Cư Picity Higpark, Thạnh Xuân 14, P. Thạnh Xuân, Quận 12, TP. HCM",09:00 - 21:00,0 - 0,Quận 12
1558,Ngã Tư Bến Xưa - Bánh Bao & Bánh Mì - Hà Huy Giáp,"46 Hà Huy Giáp, P. Thạnh Lộc (Đối Diện Bách Hóa Xanh), Quận 12, TP. HCM",,0 - 0,Quận 12
1559,Gà rán và Mì Ý - Jollibee - EC Lê Văn Khương,"30/3 - 30/3A Lê Văn Khương, P.Thới An, Quận 12, TP. HCM",09:00 - 22:00,0 - 0,Quận 12
1560,Góc Ăn Vặt - Đường DD4,"27G8 Đường DD4, P. Tân Hưng Thuận, Quận 12, TP. HCM",13:00 - 21:45,7.000 - 80.000,Quận 12
1561,Bún Bò Huế Oanh K - Quốc Lộ 1A,"OTO Kiều Nghĩa, 1639 Quốc Lộ 1A, P. Tân Thới Hiệp, Quận 12, TP. HCM",,0 - 0,Quận 12
1562,Bún Thịt Nướng Anh Bốn - Tân Thới Nhất 1,"110/1 Tân Thới Nhất 1, P. Tân Thới Nhất, Quận 12, TP. HCM",07:00 - 22:30,15.000 - 40.000,Quận 12
1563,Gà Rán KFC - Hà Huy Giáp,"599 Hà Huy Giáp, P. Thạnh Xuân, Quận 12, TP. HCM",10:00 - 21:45,35.000 - 75.000,Quận 12
1564,Bún Đậu Mẹt Handmade,"650 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",08:15 - 23:30,10.000 - 120.000,Quận 12
1565,Mì Cay Seoul - 7 Cấp Độ,"15/2A Hẻm 133 Tân Thới Nhất 8, P. Tân Thới Nhất, Quận 12, TP. HCM",09:00 - 23:59,15.000 - 55.000,Quận 12
1566,Péo - Bún Riêu & Canh Bún,"265/47 Trường Chinh, Khu Phố 2, P. Tân Thới Nhất, Quận 12, TP. HCM",06:00 - 19:00,5.000 - 37.000,Quận 12
